bn:00015267n	dog
bn:02271915n	Acidity_regulator
bn:10174744n	Cleaning_agent
bn:00031693n	ethylene_glycol
bn:00064742n	propylene_glycol
bn:01875927n	cryoprotectant
bn:01777866n	Nuclear_reactor_coolant
bn:02019425n	cutting_fluid
bn:00064585n	product
bn:00190835n	unit_operation
bn:00061522n	percolate
bn:16650794n	Tilting_pan_filter
bn:03621257n	Cross-flow_filtration
bn:00011346n	blood
bn:00041645n	Greek_mythology
bn:00055124n	mineral
bn:00052231n	lubricant
bn:15893215n	Oil-based_mud
bn:00056046n	motor_oil
bn:00041544n	grease
bn:00374353n	Gear_oil
bn:01681779n	Artificial_tears
bn:03312874n	Synthetic_oil
bn:05204928n	Non-alcoholic_drink
bn:00523763n	Bionade
bn:05261538n	Gazoz
bn:14315439n	Gaseosa
bn:08732215n	Jopa
bn:02945430n	Limonana
bn:00006812n	atole
bn:00003615n	amphetamine
bn:00007699n	tobacco
bn:00026400n	sedative
bn:00037497n	gateway_drug
bn:00000370n	abortifacient
bn:00002068n	agonist
bn:00003754n	anesthetic
bn:00004472n	antagonist
bn:00004605n	virility_drug
bn:17302839n	Causes_of_cancer
bn:15122688n	radionuclide
bn:00006236n	asbestos
bn:00897157n	Palygorskite
bn:01420858n	Co-carcinogen
bn:03256492n	polychlorinated_biphenyl
bn:00000831n	acetaldehyde
bn:03152493n	xenobiotic
bn:00028998n	Dubonnet
bn:00059819n	ouzo
bn:00060948n	pastis
bn:00161141n	Campari
bn:00385738n	Pirlo_(aperitivo)
bn:15558909n	spirit_drink
bn:00002351n	aquavit
bn:00005204n	aqua_vitae
bn:00005292n	arrack
bn:00010790n	bitters
bn:00012770n	brandy
bn:00009589n	beer
bn:00016519n	cassiri
bn:00049514n	kvass
bn:00053985n	mead
bn:00073671n	spruce_beer
bn:05067980n	spirit_drink
bn:00000437n	absinth
bn:00003225n	amaretto
bn:00004282n	anisette
bn:00009890n	benedictine
bn:00017917n	Chartreuse
bn:00031694n	ethyl_alcohol
bn:04580367n	carbonated_beverage
bn:00010602n	birch_beer
bn:00010780n	bitter_lemon
bn:00020520n	cola
bn:00023640n	cream_soda
bn:00029918n	egg_cream
bn:00032144n	stimulant
bn:00613601n	Consumables
bn:00018639n	chocolate
bn:00066804n	sugar
bn:00716528n	space_cake
bn:00001844n	kat
bn:00003777n	analeptic
bn:00004888n	aphrodisiac
bn:00014324n	butyl_nitrite
bn:00043783n	herb_tea
bn:00047479n	Irish_coffee
bn:00228053n	cortado
bn:00035666n	foodstuff
bn:02245188n	Component_video
bn:00023842n	criollo
bn:00014478n	cacao_bean
bn:00012891n	breadstuff
bn:00015292n	canned_food
bn:00016152n	carob
bn:00017324n	grain
bn:00020772n	coloring
bn:00005062n	apple_juice
bn:00023527n	cranberry_juice
bn:00041406n	grape_juice
bn:00041409n	grapefruit_juice
bn:00057161n	nectar
bn:00515289n	Blackthorn_Cider
bn:03238751n	Strongbow_(cider)
bn:03341069n	ciderkin
bn:03393636n	H._P._Bulmer
bn:03668310n	Herrljunga_Cider
bn:00005080n	applejack
bn:03523266n	Wassail
bn:00056264n	mulled_cider
bn:22180346n	Milk_coffee
bn:00025650n	decaffeinated_coffee
bn:03436647n	Karsk
bn:00018315n	chicory
bn:00063817n	Postum
bn:02911105n	Roasted_grain_drink
bn:00002782n	alkaloid
bn:06160552n	methylxanthine
bn:00054128n	medicine
bn:26691152n	guaranine
bn:26691193n	theine
bn:00006982n	atropine
bn:00010139n	betaine
bn:00013457n	brucine
bn:00019113n	cinchonine
bn:00024457n	tubocurarine
bn:00070253n	seed
bn:03292624n	misnomer
bn:15965373n	Mocha_coffee_bean
bn:16158191n	green_coffee
bn:05317074n	green_coffee
bn:01730799n	Peaberry
bn:00005065n	ivory_nut
bn:00006309n	ash-key
bn:00007624n	babassu_nut
bn:00009323n	bean
bn:00011998n	bonduc_nut
bn:10553875n	secretion_or_excretion
bn:00003573n	amniotic_fluid
bn:00005226n	aqueous_humor
bn:00010864n	black_bile
bn:00011389n	serum
bn:00000897n	achromatin
bn:00041918n	matrix
bn:00045203n	humor
bn:00051398n	linin
bn:02028158n	African_studies
bn:14191807n	Human_nutrition
bn:03337033n	Bread_and_salt
bn:00024705n	cyberculture
bn:00033731n	fashion
bn:00044103n	highbrow
bn:00053671n	mass_culture
bn:01463913n	American_cuisine
bn:00044033n	particle_physics
bn:06353597n	chemical_anti-element
bn:00004708n	antiparticle
bn:00040707n	glop
bn:04758700n	scientific_hypothesis
bn:00080741n	weakly_interacting_massive_particle
bn:01081697n	Cold_dark_matter
bn:01157696n	hot_dark_matter
bn:01257884n	Black_hole_electron
bn:01331087n	Light_dark_matter
bn:00002949n	alluvial_sediment
bn:00028674n	dregs
bn:00031989n	evaporite
bn:00050516n	lees
bn:00051007n	salt_lick
bn:00029702n	ectoplasm
bn:00037383n	gas
bn:00051473n	liquid
bn:00062164n	physical_entity
bn:00058442n	object
bn:00062167n	process
bn:00074986n	substance
bn:03296087n	Mechanism_of_action
bn:06764036n	Drugs_for_acid-related_disorders
bn:00002771n	base
bn:00002769n	Alka-seltzer
bn:00013152n	Brioschi
bn:00013295n	Bromo-seltzer
bn:00019104n	cimetidine
bn:00052513n	Maalox
bn:00011101n	bleaching_agent
bn:00012210n	Bordeaux_mixture
bn:00019847n	iodochlorhydroxyquin
bn:00024225n	gentian_violet
bn:00036801n	griseofulvin
bn:00047745n	itraconazole
bn:00004740n	antisepsis
bn:00017425n	cetrimide
bn:00072602n	sodium_hypochlorite
bn:00004628n	antibiotic
bn:00004741n	antiseptic
bn:00010536n	biological_agent
bn:00030365n	eliminator
bn:00030935n	quickener
bn:00046073n	impairer
bn:00046629n	infectious_agent
bn:27268267n	Causality
bn:00027976n	doctor
bn:00005731n	combat
bn:00011193n	bleeding
bn:00015656n	execution
bn:00024686n	cyanide_poisoning
bn:00054311n	menace
bn:00063931n	powder_keg
bn:00061008n	pathogen
bn:00063372n	pollen
bn:00015731n	genus_Capsicum
bn:00054550n	metallic_element
bn:00018877n	chrome
bn:10252688n	chromium-50
bn:10252689n	chromium-52
bn:10252691n	chromium-53
bn:10252692n	chromium-54
bn:00002355n	aluminum
bn:00002775n	alkali_metal
bn:00002778n	alkaline_earth
bn:00003194n	americium
bn:00004694n	antimony
bn:00020205n	cobalt_60
bn:10252767n	cobalt-59
bn:20243325n	cobalt-47
bn:20243326n	cobalt-48
bn:00271413n	Nickel-62
bn:10252770n	nickel-58
bn:10252773n	nickel-61
bn:10252774n	nickel-64
bn:10252831n	nickel-59
bn:00051746n	local_anesthetic
bn:00004054n	anesthyl
bn:00004724n	antipruritic
bn:00014200n	butacaine
bn:00031732n	procaine
bn:00031739n	ethyl_chloride
bn:00055564n	molecule
bn:01779155n	Network_covalent_bonding
bn:02573851n	polysulfone
bn:03122203n	biopolymer
bn:14875693n	polypeptide
bn:00020396n	coenzyme
bn:00027305n	dipole_molecule
bn:00029805n	ethylenediaminetetraacetic_acid
bn:00052615n	macromolecule
bn:00064856n	protein_molecule
bn:05837559n	mineral_species
bn:00000142n	vitamin_A
bn:00001357n	vitamin_B6
bn:00001507n	corticosteroid
bn:00001512n	adrenergic
bn:00047628n	isoagglutinogen
bn:00007862n	bacterial_toxin
bn:01479813n	Inactivated_vaccine
bn:00064855n	protein
bn:00001812n	alpha_fetoprotein
bn:00077795n	toxin_antitoxin
bn:00079447n	vaccine
bn:00994523n	Damage-associated_molecular_pattern
bn:03364916n	human_blood_group_system
bn:00071858n	site
bn:17393877n	Moiety_(chemistry)
bn:03654938n	mimotope
bn:02551932n	Linear_epitope
bn:00001165n	active_site
bn:00019926n	close_quarters
bn:00051802n	locus
bn:00051806n	locus_of_infection
bn:00067402n	restriction_site
bn:14763158n	continuum
bn:00072720n	solid
bn:01058294n	Quantum_fluid
bn:03453514n	Soft_matter
bn:00772377n	compound_of_carbon
bn:00000830n	acetal
bn:00000906n	acyl_anhydrides
bn:00000908n	acyl_halide
bn:00002535n	aldehyde
bn:00002536n	aldol
bn:00000658n	acceptor
bn:00000902n	acid
bn:00001314n	adduct
bn:00002922n	allomorph
bn:00981953n	Fatty_alcohol
bn:00027111n	diol
bn:00371715n	Primary_alcohol
bn:06269423n	alkanol
bn:01890797n	(RS)-2-methyl-1-butanol
bn:01936548n	2-Pentanol
bn:01080490n	3-Pentanol
bn:02618099n	3-Methyl-2-butanol
bn:03153144n	Isoamyl_alcohol
bn:00945363n	2-Butanol
bn:02216824n	isobutanol
bn:03339506n	butan-1-ol
bn:17331552n	Tert-Butyl_alcohol
bn:00072760n	solution
bn:00072758n	solubility
bn:00013677n	buffer_solution
bn:00052422n	lye
bn:00068943n	saline_solution
bn:00442105n	Purified_water
bn:01379058n	saline_water
bn:00011181n	bleach_liquor
bn:00013140n	brine
bn:00018595n	chlorine_water
bn:00020678n	collodion
bn:00063840n	Rochelle_salt
bn:00553092n	magnesium_lactate
bn:00963293n	Buffering_agent
bn:00026646n	detergent
bn:00052496n	Lysol
bn:00688111n	Windex
bn:01230984n	Swiffer
bn:14565361n	glycol
bn:03662895n	1,4-Butanediol
bn:00054542n	metabolite
bn:00004712n	vitamin_B12
bn:00013367n	broth
bn:00024373n	culture_medium
bn:10870904n	role
bn:00045396n	hydrolysate
bn:00600392n	Fibrin_degradation_product
bn:00752225n	Reactive_intermediate
bn:03500985n	Step_by_Step_(TV_series)
bn:03498740n	Mixing_(process_engineering)
bn:02284556n	Roll_bender
bn:00034501n	filtration
bn:00045632n	hypothesis
bn:00006559n	assumption
bn:08892406n	chemical_equipment
bn:00018122n	chemical_reactor
bn:00023094n	precipitator
bn:00069897n	scrubber
bn:01626802n	Jacketed_vessel
bn:02529455n	Packed_bed
bn:00046662n	percolation
bn:00667623n	Suction_filtration
bn:03046609n	ultrafiltration
bn:03692350n	ultrafiltration_(industrial)
bn:16479611n	filtration_with_membrane
bn:00006054n	arterial_blood
bn:00011362n	blood_clot
bn:00011375n	blood_group
bn:00011392n	bloodstream
bn:00022593n	cord_blood
bn:00011360n	blood_cell
bn:00017341n	spinal_fluid
bn:00019573n	classical_mythology
bn:00056674n	mythology
bn:00032591n	legend
bn:00056669n	myth
bn:00056074n	Olympus
bn:00017899n	Charon
bn:00017919n	Charybdis
bn:00040968n	Golden_Fleece
bn:00045313n	Hyades
bn:00068186n	Roman_mythology
bn:00058030n	Norse_mythology
bn:00001356n	ader_wax
bn:00003277n	amblygonite
bn:00003627n	amphibole
bn:00003628n	amphibole_group
bn:00004841n	apatite
bn:00055400n	mixture
bn:00321671n	Neatsfoot_oil
bn:02183252n	Two-stroke_oil
bn:03852301n	Oil_sludge
bn:00007538n	axle_grease
bn:00583584n	Vacuum_grease
bn:01595685n	Silicone_grease
bn:00002973n	almond_oil
bn:00007621n	babassu_oil
bn:00014646n	calamus_oil
bn:00015086n	camphor_oil
bn:27269049n	Eye_drop
bn:00040500n	ginger_beer
bn:00068288n	rose_water
bn:00017494n	range
bn:03242387n	Lemon-lime_drink
bn:16981327n	Uludağ_Gazoz
bn:00022773n	mush
bn:00444002n	champurrado
bn:00043123n	hasty_pudding
bn:00063313n	polenta
bn:01863042n	Substituted_amphetamine
bn:00003616n	amphetamine_sulfate
bn:00009959n	Benzedrine
bn:00017549n	methamphetamine
bn:00026768n	dextroamphetamine_sulphate
bn:01872662n	DOx
bn:00052223n	lysergic_acid_diethylamide
bn:00034458n	filler
bn:00068144n	roll_of_tobacco
bn:00070845n	shag
bn:00072337n	smoking_mixture
bn:00072485n	snuff
bn:00021183n	common_tobacco
bn:00057642n	nicotine
bn:00021952n	psychoactive_drug
bn:00018578n	chloral_hydrate
bn:00028282n	glutethimide
bn:00070240n	sedative-hypnotic
bn:00004622n	tranquilizer
bn:00000374n	abortion_pill
bn:00004616n	anti-TNF_compound
bn:00768340n	Adrenergic_agonist
bn:01339031n	selective_glucocorticoid_receptor_agonist
bn:01674588n	superagonist
bn:02741147n	Gonadotropin-releasing_hormone_agonist
bn:03496141n	Vasopressin_analogue
bn:00037653n	general_anesthetic
bn:00047277n	intravenous_anesthetic
bn:00073380n	spinal_anesthetic
bn:01498548n	Ligand_(biochemistry)
bn:00031673n	estrogen_antagonist
bn:00056851n	narcotic_antagonist
bn:01679277n	Irreversible_antagonist
bn:02793500n	Orexin_antagonist
bn:03016915n	Calcitonin_gene-related_peptide_receptor_antagonist
bn:00075724n	synergist
bn:00019048n	tadalafil
bn:00050884n	vardenafil
bn:00061935n	phentolamine
bn:00071570n	sildenafil
bn:08298096n	Cause_(medicine)
bn:00177951n	Diet_and_cancer
bn:00994158n	Cancer_syndrome
bn:02427129n	Infectious_causes_of_cancer
bn:02948545n	Radiation-induced_cancer
bn:00652214n	External_cause
bn:01954097n	Endotype
bn:02278018n	Asthmagen
bn:03137468n	Causes_of_autism
bn:03303766n	Causes_of_mental_disorders
bn:00047677n	isotope
bn:00742579n	nuclide
bn:00441721n	Bone_seeker
bn:00797484n	Extinct_radionuclide
bn:01874541n	isotope_of_uranium
bn:03159562n	Synthetic_radioisotope
bn:10232672n	sulfur-31
bn:00026679n	deuterium
bn:00065941n	radioisotope
bn:01311753n	Isotopes_of_hydrogen
bn:01865082n	isotope_of_fluorine
bn:01870130n	isotope_of_lithium
bn:00327804n	Silicate_mineral
bn:00070697n	set
bn:00018968n	chrysotile
bn:00078159n	tremolite
bn:26690623n	white_asbestos
bn:02753015n	Mountain_leather
bn:05796702n	tremolite_asbestos
bn:00001109n	actinolite
bn:00004565n	anthophyllite
bn:00044786n	hornblende
bn:00057292n	nephrite
bn:00528610n	Crossite
bn:16324388n	palygorskite_mineral_group
bn:00000833n	acetamide
bn:00447028n	Organochloride
bn:00616974n	Persistent_organic_pollutant
bn:03795327n	Endocrine_disruptor
bn:00001052n	propenal
bn:00031691n	paraldehyde
bn:00035930n	formaldehyde
bn:00036892n	furfural
bn:00040781n	glyceraldehyde
bn:00036971n	gamma_aminobutyric_acid
bn:00037226n	gamma_hydroxybutyrate
bn:27267668n	Apéritif_and_digestif
bn:03278938n	Flavored_liquor
bn:05147672n	anise_drink
bn:00004278n	anise
bn:09061696n	cordial_(medicine)
bn:02315512n	Pastis_Henri_Bardouin
bn:03594500n	amaro_(liqueur)
bn:00281519n	Amaro_Averna
bn:00719717n	Amaro_Sibilla
bn:00962242n	Amaro_Ramazzotti
bn:01195991n	Amaro_Montenegro
bn:02246877n	Fernet
bn:03831147n	Wine_cocktail
bn:00053945n	May_wine
bn:00057217n	negus
bn:00138199n	kir_(cocktail)
bn:00425039n	zurracapote
bn:01871874n	Poinsettia_(cocktail)
bn:04800797n	hard_liquor
bn:06528353n	Portuguese_spirit_drink
bn:00049485n	kummel
bn:02855336n	Skåne_Akvavit
bn:00015845n	caraway_seed
bn:00034715n	firewater
bn:00123987n	Gammel_Dansk
bn:00156717n	Picon_(apéritif)
bn:00202469n	Unicum
bn:00236294n	Light_cavalerie_vodka
bn:00338192n	Meinhard's_Bitters
bn:03093312n	Brännvin
bn:00005720n	Armagnac
bn:00014926n	Calvados
bn:00020449n	Cognac
bn:00029552n	eau_de_vie
bn:00002554n	ale
bn:00028555n	draft_beer
bn:00049689n	lager
bn:00075060n	suds
bn:00013034n	brewpub
bn:00054621n	metheglin
bn:26690651n	czworniak
bn:26690659n	dwojniak
bn:26690660n	trojniak
bn:02079440n	tej
bn:00044622n	honey
bn:00045402n	hydromel
bn:00858426n	Bohemian-style_absinth
bn:02888812n	Hill's_Absinth
bn:00000438n	common_wormwood
bn:00020429n	coffee_liqueur
bn:03335792n	Disaronno
bn:02311543n	herbal_liqueur
bn:00045655n	hyssop_oil
bn:00000441n	absolute_alcohol
bn:00026210n	denatured_alcohol
bn:00073438n	spirits_of_wine
bn:03821910n	Deuterated_ethanol
bn:00015880n	soda_water
bn:12370515n	Ice_Peak_(soft_drink)
bn:00040499n	ginger_ale
bn:00020229n	Coca_Cola
bn:00061481n	Pepsi
bn:00143745n	Double_Cola
bn:00214692n	Kola_Shaler
bn:00020523n	kola_nut
bn:00134155n	A&W_Cream_Soda
bn:00020425n	coffee_filter
bn:00030540n	grinding_wheel
bn:00046798n	ink_cartridge
bn:00056728n	nail
bn:00853553n	Fast-moving_consumer_goods
bn:05152170n	confectionery
bn:00008020n	bitter_chocolate
bn:00010792n	bittersweet_chocolate
bn:00018642n	chocolate_candy
bn:00018650n	chocolate_liquor
bn:00020318n	cocoa_butter
bn:00002747n	pasta
bn:00008008n	baked_goods
bn:00012932n	breakfast_food
bn:00014249n	butter
bn:00018038n	cheese
bn:00075568n	sweetening
bn:00009607n	beet_sugar
bn:00013423n	brown_sugar
bn:00015245n	cane_sugar
bn:00015822n	caramel
bn:00022716n	corn_sugar
bn:00006380n	aspartame
bn:00068719n	saccharin
bn:00071837n	syrup
bn:26692121n	cyclamate
bn:00063913n	pound_cake
bn:01606300n	Butter_cake
bn:17831137n	Gâteau_nantais
bn:00054643n	methylphenidate
bn:00399812n	Psychoanaleptic
bn:00079633n	vasodilator
bn:00076264n	tea
bn:13244669n	tea
bn:00053800n	pharmacology
bn:00077383n	tisane
bn:13606623n	sage_tea
bn:26691084n	dill_tea
bn:26691131n	tea_essence
bn:01056132n	Kuzuyu
bn:00014987n	cambric_tea
bn:00024433n	cuppa
bn:00045739n	ice_tea
bn:00075186n	sun_tea
bn:03166694n	white_tea
bn:02440759n	coffee_liqueur
bn:17078833n	Caffeinated_alcoholic_drink
bn:00047476n	Irish
bn:00031614n	espresso
bn:03198352n	caffè_macchiato
bn:06758903n	Italian_coffee
bn:03194217n	broadcast_television_system
bn:00079972n	video_recording
bn:05147337n	PAL-50
bn:00043248n	high-definition_television
bn:00283492n	ATSC-M/H
bn:00311171n	720p
bn:00311181n	1080i
bn:00014477n	cacao
bn:00015294n	canned_meat
bn:00002673n	carob
bn:03114160n	staple_food
bn:00008605n	barley
bn:00013619n	buckwheat
bn:00022680n	corn
bn:00041828n	grist
bn:00041836n	groats
bn:00029280n	dye
bn:00035460n	fluorochrome
bn:00264183n	Kitchen_Bouquet
bn:01488403n	disodium_2-(1,3-dioxo-2,3-dihydro-1H-inden-2-yl)quinoline-6,8-disulfonate
bn:02277771n	carmine
bn:02606007n	Brilliant_Black_BN
bn:00048532n	juice
bn:00059258n	orange_juice
bn:03140465n	cosmopolitan_(cocktail)
bn:00056509n	must
bn:00041425n	grappa
bn:00014565n	caffe_latte
bn:00647998n	Wiener_Melange
bn:01059220n	Galão
bn:00020306n	cocktail
bn:00011419n	Bloody_Mary
bn:00013837n	bullshot
bn:00025026n	daiquiri
bn:00040485n	gimlet
bn:00040490n	gin_and_it
bn:01317224n	Dandelion_coffee
bn:02383131n	Inka_(drink)
bn:00030383n	theophylline
bn:03040066n	Paraxanthine
bn:00001223n	acyclovir
bn:00002580n	alendronate
bn:00002927n	allopurinol
bn:00003679n	amrinone
bn:00003779n	analgesic
bn:00062185n	physostigmine
bn:00004654n	antidote
bn:00004744n	antispasmodic
bn:00056585n	mydriatic
bn:00063256n	poison
bn:00009766n	belladonna
bn:02809965n	zwitterion
bn:00062193n	plant_toxin
bn:00043918n	heterocyclic_compound
bn:00057419n	neuromuscular_blocking_agent
bn:00048958n	kernel
bn:00009214n	true_laurel
bn:02541183n	Air_multiplier
bn:00013595n	buckeye
bn:00002672n	algarroba
bn:00013220n	broad_bean
bn:00014618n	calabar_bean
bn:00023115n	tonka_bean
bn:00025159n	dander
bn:00068445n	royal_jelly
bn:00029599n	extracellular_fluid
bn:00001746n	affective_disorder
bn:03556157n	Locally_connected_space
bn:00004742n	antiserum
bn:00055014n	whey
bn:03324608n	Anti-lymphocyte_globulin
bn:12650766n	purified_blood_serum
bn:00059203n	opsonin
bn:00070642n	serum_albumin
bn:00070644n	serum_globulin
bn:02020157n	Endgame_study
bn:00018710n	mitochondrion
bn:00160849n	Semitic_studies
bn:01162899n	Ethiopian_studies
bn:01559005n	Somali_studies
bn:00270240n	Africana_studies
bn:00407315n	Soviet_and_Communist_studies
bn:00643483n	Australian_studies
bn:00938158n	European_studies
bn:01031932n	Hungarian_studies
bn:00605307n	Food_combining
bn:05189100n	public_health_nutrition
bn:05225505n	entomophagy
bn:00007391n	autophyte
bn:00533876n	Heterotrophic_nutrition
bn:01132259n	animal_nutrition
bn:02060179n	Nutritional_neuroscience
bn:02251276n	Clinical_nutrition
bn:00017345n	ceremony
bn:00019221n	circumstance
bn:00020969n	commemoration
bn:00025793n	dedication
bn:00032204n	exercise
bn:00024371n	culture
bn:14723930n	Digital_culture
bn:14194123n	Rule_34
bn:25715340n	Cottagecore
bn:00048728n	Kalashnikov_culture
bn:00055967n	mosaic_culture
bn:00074832n	vogue
bn:00023619n	fad
bn:00024346n	cult_of_personality
bn:00024608n	cut
bn:00043161n	haute_couture
bn:00067477n	retro
bn:00008323n	bandwagon
bn:00057487n	New_Look
bn:00047022n	intellectual
bn:00001396n	adjective
bn:00058188n	noun
bn:00002513n	alchemist
bn:00004399n	anomalist
bn:00004884n	aphorist
bn:00009682n	bel_esprit
bn:00012135n	scholar
bn:00024369n	culture
bn:01385038n	Media_manipulation
bn:00023185n	counterculture
bn:00050825n	letters
bn:17119899n	North_American_cuisine
bn:15534535n	national_cuisine
bn:00003288n	ambrosia
bn:00609731n	Cuisine_of_the_Southwestern_United_States
bn:00781520n	American_Chinese_cuisine
bn:00947209n	Louisiana_Creole_cuisine
bn:00691972n	Cuisine_of_the_Thirteen_Colonies
bn:01291171n	Mexican_cuisine
bn:03812270n	Canadian_cuisine
bn:00297430n	Regional_cuisine
bn:00475840n	Jewish_cuisine
