bn:00015267n	dog
bn:06072339n	II_Mehmed_Geray_dürbesi
bn:06655043n	conspicuous_point
bn:07963539n	giant_tree
bn:00004408n	anomaly
bn:00007729n	back
bn:00036631n	front
bn:00042615n	half-mast
bn:00048691n	juxtaposition
bn:00050347n	lead
bn:00016386n	kasbah
bn:00054141n	medina
bn:00071953n	skid_road
bn:00060690n	park
bn:00600523n	Himeji_Central_Park
bn:00914462n	Leofoo_Village_Theme_Park
bn:00919434n	African_Safari_World
bn:01495601n	Dulhazra_Safari_Park
bn:02287271n	Safaripark_Beekse_Bergen
bn:04042945n	Le_Monde_Sauvage
bn:00056939n	national_park
bn:00144407n	country_park
bn:00327606n	pocket_park
bn:00340706n	Linear_park
bn:00451549n	Adventure_park
bn:00063325n	police_precinct
bn:00147944n	Belleview_Precinct,_Calhoun_County,_Illinois
bn:00147966n	Carlin_Precinct,_Calhoun_County,_Illinois
bn:00147970n	Crater_Precinct,_Calhoun_County,_Illinois
bn:00147971n	Gilead_Precinct,_Calhoun_County,_Illinois
bn:00147972n	Hamburg_Precinct,_Calhoun_County,_Illinois
bn:00045055n	housing_development
bn:00045056n	housing_estate
bn:00070347n	self-government
bn:17382351n	Administrative_divisions_of_Japan
bn:09599133n	special_ward_of_Japan
bn:00200110n	Asao-ku
bn:00207830n	Kanazawa
bn:00287338n	Kita-ku
bn:00297240n	Chūō-ku
bn:02168005n	Wards_of_the_City_of_London
bn:00195489n	Chatham_(ward)
bn:00195496n	De_Beauvoir_(ward)
bn:00195506n	Hackney_Central_(ward)
bn:00195507n	Haggerston_(ward)
bn:00195511n	Hoxton_(ward)
bn:00167150n	Greve_Strand
bn:00007287n	writer
bn:00000156n	Milne
bn:00000157n	Conan_Doyle
bn:00000161n	Mason
bn:00000164n	Russell
bn:00000389n	Stoker
bn:00001326n	Woolf
bn:00075008n	suburb
bn:00019755n	Clichy
bn:00059543n	Orly
bn:00075178n	Sun_City
bn:00081251n	Wimbledon
bn:00001295n	addition
bn:00009514n	bedroom_community
bn:00029135n	Dunkirk
bn:00066968n	Rheims
bn:00079486n	Valenciennes
bn:00134969n	Chamonix
bn:00185122n	Saint-Gaudens
bn:00186968n	Fleury-devant-Douaumont
bn:00795337n	cultural_region
bn:00019384n	civilization
bn:17249657n	Beauty_and_cosmetics_in_ancient_Egypt
bn:00057304n	Nephthys
bn:00413803n	Serekh
bn:00481985n	Mortuary_Temple_of_Hatshepsut
bn:00560999n	History_of_Egypt
bn:00043183n	Hawaiian_Islands
bn:03172585n	Tamilakam
bn:03574279n	Cradle_of_civilization
bn:03621403n	Cultural_regions_of_Lithuania
bn:24463384n	cultural_areas_of_indigenous_North_Americans
bn:00005258n	Arabian_Peninsula
bn:14138609n	Political_union
bn:21912461n	Administrative_divisions_of_Mexico
bn:00047700n	Isthmus_of_Suez
bn:00050980n	Libya
bn:00212472n	Nemes
bn:00233957n	.eg
bn:00605738n	Fustat
bn:01202783n	Federal_parliamentary_republic
bn:00033918n	Nigeria
bn:00068619n	Soviet_Union
bn:00072776n	Somalia
bn:00069666n	Switzerland
bn:00077774n	town
bn:00013963n	burgh
bn:00063167n	pocket_borough
bn:00068347n	rotten_borough
bn:02277465n	Boroughs_of_Canada
bn:03416056n	Borough_status_in_the_United_Kingdom
bn:01897962n	Industry_classification
bn:06760533n	administrative_type
bn:15960114n	form_of_state
bn:00063330n	policy
bn:00022850n	corrections
bn:00041193n	government-in-exile
bn:00056844n	narco-state
bn:00074021n	state_government
bn:03181002n	Financial_services
bn:00266684n	Statistical_Classification_of_Economic_Activities_in_the_European_Community
bn:01242107n	NAICS_11
bn:01275459n	Swedish_Standard_Industrial_Classification
bn:01488078n	Global_Industry_Classification_Standard
bn:01724278n	The_Refinitiv_Business_Classification
bn:00051758n	vicinity
bn:17186443n	London_boroughs
bn:01702968n	Queen's_Park
bn:00013599n	Buckingham_Palace
bn:00028489n	Downing_Street
bn:00045048n	Houses_of_Parliament
bn:00080935n	Westminster_Abbey
bn:00030308n	grade_school
bn:00076646n	Ticino
bn:00659015n	Canton_of_Fricktal
bn:00938653n	Canton_of_Grisons
bn:01043074n	Basel-City
bn:03142192n	canton_of_France_(until_2015)
bn:16093527n	subdivisions_of_Belgium
bn:01889202n	Administrative_divisions_of_Luxembourg
bn:00757497n	Wiltz_(canton)
bn:00757512n	Canton_of_Grevenmacher
bn:00757802n	Diekirch_(canton)
bn:01262319n	Echternach_(canton)
bn:01262334n	Remich_(canton)
bn:01262404n	Clervaux_(canton)
bn:01544569n	Administrative_divisions_of_Bolivia
bn:01430492n	Pocona_Canton
bn:01830915n	Chacarilla_Canton
bn:01960667n	Alota_Canton
bn:01960802n	Mojinete_Canton
bn:01960855n	San_Vicente_Canton
bn:01960870n	Tarapaya_Canton
bn:15251725n	administrative_territorial_entity_of_Ecuador
bn:00179640n	Piñas_Canton
bn:00225998n	Loja_Canton
bn:00226038n	Calvas_Canton
bn:00226040n	Puyango_Canton
bn:00226045n	Catamayo_Canton
bn:00226051n	Celica_Canton
bn:00195029n	Districts_of_Switzerland
bn:02020886n	administrative_territorial_entity_of_the_canton_of_Bern
bn:02021578n	administrative_territorial_entity_of_the_canton_of_Vaud
bn:02025648n	administrative_territorial_entity_of_the_canton_of_St._Gallen
bn:02026174n	administrative_territorial_entity_of_the_canton_of_Valais
bn:02027049n	administrative_territorial_entity_of_the_canton_of_Solothurn
bn:00005819n	army_unit
bn:04118270n	major_military_unit
bn:06437473n	large_unit
bn:00073196n	Special_Forces
bn:01014893n	Spetsnaz
bn:00505182n	Security_Division_(Wehrmacht)
bn:03266696n	3rd_Division
bn:03425084n	Luftwaffe_Field_Division
bn:05150364n	marine_division
bn:00005810n	corps
bn:00006173n	artillery
bn:00013114n	brigade
bn:00016873n	cavalry
bn:03242526n	Subdistrict
bn:00126699n	Hepingli_Subdistrict
bn:00219554n	Dongzhu
bn:00340236n	Longhua
bn:00448641n	Lingyuan_Subdistrict
bn:00521341n	Donggar_Subdistrict
bn:00614507n	Ertaizi
bn:03554981n	mukim_of_Brunei
bn:15444156n	subdistrict_of_Mandatory_Palestine
bn:00299942n	South_Canberra
bn:01886167n	Qingniwaqiao
bn:02603830n	Yuxi_Subdistrict,_Shijiazhuang
bn:02719190n	Xindian,_Mengcun_County
bn:12271606n	province-level_division
bn:13911840n	Autonomous_administrative_division
bn:22356055n	Special_administrative_region
bn:00044647n	Hong_Kong
bn:00052525n	Macao
bn:01179100n	History_of_Macau
bn:03815308n	Mount_Kumgang_Tourist_Region
bn:16066803n	Direct-administered_municipalities_of_China
bn:16353861n	autonomous_region_of_the_People's_Republic_of_China
bn:01335485n	Autonomous_city
bn:03184176n	autonomous_region_of_Portugal
bn:03149308n	prefecture_of_the_People's_Republic_of_China
bn:00044381n	Hohhot
bn:00049835n	Lanzhou
bn:00052220n	Luoyang
bn:00056783n	Nanchang
bn:00056784n	Nanning
bn:00075928n	Taiyuan
bn:03050745n	sub-provincial_city
bn:14066644n	prefecture
bn:16428274n	league
bn:16582644n	Autonomous_prefecture
bn:00545052n	Huxi
bn:16398003n	Hami
bn:02559955n	Counties_of_China
bn:16198545n	like_a_city
bn:00130031n	Anning
bn:00130066n	Mangshi
bn:00138789n	Hailin
bn:00141183n	Leizhou
bn:00147364n	Pingquan
bn:00148444n	Changshu
bn:03316691n	District_(China)
bn:03497394n	Autonomous_county
bn:17164692n	special_district
bn:00136473n	Ningyang_County
bn:16353951n	Autonomous_administrative_divisions_of_China
bn:00554877n	Ejin_Horo_Banner
bn:01378364n	Jalaid_Banner
bn:01762400n	Urad_Front_Banner
bn:01762401n	Urad_Middle_Banner
bn:01762403n	Hanggin_Rear_Banner
bn:01762404n	Urad_Rear_Banner
bn:01890365n	Public_space
bn:16513919n	open_space
bn:24196842n	Thoroughfare
bn:00077887n	Trafalgar_Square
bn:00062214n	plaza
bn:00019172n	traffic_circle
bn:00053476n	open-air_market
bn:00311083n	Durbar_Square
bn:00040247n	Georgetown
bn:00041736n	Greenwich_Village
bn:00032508n	exurbia
bn:00062792n	planned_community
bn:00065790n	warren
bn:00069104n	San_Francisco
bn:00200795n	Watsonville
bn:03261618n	Berkeley
bn:03289647n	Oakland
bn:03321102n	Fremont
bn:03572889n	Santa_Ana
bn:01042004n	Lost_city
bn:01661290n	District_(Austria)
bn:03229022n	independent_city
bn:22216034n	administrative_territorial_entity_of_Austria
bn:22904033n	Municipality_(Austria)
bn:00007269n	Vienna
bn:00013208n	Brno
bn:00041537n	Graz
bn:00046835n	Innsbruck
bn:00050683n	Linz
bn:00059686n	Ostrava
bn:00079408n	utopia
bn:16862252n	Sullurpeta_mandal
bn:01425520n	Clos_de_Villeneuve
bn:03438025n	CentralWorld
bn:09815265n	state_capital
bn:01242386n	History_of_Mumbai_under_indigenous_empires
bn:03897068n	Shubha_Raul
bn:03519542n	Federal_cities_of_Russia
bn:03562856n	federal_subject_of_Russia
bn:10975151n	capital_of_Russia
bn:00049459n	Kremlin
bn:00012292n	Bosporus_Bridge
bn:00017531n	Chalcedon
bn:00042507n	Hagia_Sophia
bn:17130654n	administrative_territorial_entity_of_Ivory_Coast
bn:16516619n	commune_of_Morocco
bn:00123363n	Jacqueville
bn:00123373n	Grand-Bassam
bn:00385022n	Adiaké
bn:00385034n	Ferkessédougou
bn:00617757n	Pogo
bn:03525408n	Departments_of_Ivory_Coast
bn:17537076n	district_of_Ivory_Coast
bn:17581555n	Sub-prefectures_of_Ivory_Coast
bn:16365927n	urban_commune_of_Morocco
bn:00392700n	Khemis_Dades
bn:00528211n	Tanalt
bn:00050670n	St._Petersburg
bn:00163238n	Heian-kyō
bn:00015003n	Camelot
bn:00064917n	provincial_capital
bn:00074018n	state_capital
bn:01289516n	Temporary_capital
bn:01614010n	Summer_capital
bn:03600700n	Federal_capital
bn:00070067n	seat
bn:00023257n	county_town
bn:03549233n	region_of_Ethiopia
bn:14684208n	administrative_territorial_entity_of_Kazakhstan
bn:01078095n	Islamic_Cairo
bn:00014590n	Cairene
bn:00700152n	Lulzim_Basha
bn:03015841n	A3_(Albania)
bn:08056164n	Japanese_port_settlement
bn:00002630n	Alexandria
bn:00004162n	Luanda
bn:00007083n	Auckland
bn:03173770n	province_of_Turkey
bn:02022548n	Afyonkarahisar
bn:03640510n	Denizli_Province
bn:03880678n	Isparta
bn:00118008n	Trabzon_Province
bn:00173470n	Şırnak_Province
bn:00267593n	Sivas_Province
bn:00461585n	Tokat_Province
bn:00498633n	Çankırı_Province
bn:00508737n	Artvin_Province
bn:02283277n	Public_body_(Netherlands)
bn:03394487n	Provinces_of_the_Netherlands
bn:10147479n	Dorp_(Netherlands)
bn:10462913n	deelgemeente
bn:15819397n	urban_district_of_the_Netherlands
bn:00050604n	Leiden
bn:10245001n	populated_place_in_the_Netherlands
bn:00936155n	Damrak
bn:01903502n	Uitmarkt
bn:01979716n	Rijksmuseum
bn:13835673n	Slotervaart_(former_borough)
bn:13889168n	Westerpark_(former_borough)
bn:14020887n	Geuzenveld-Slotermeer
bn:14348022n	Hanseatic_city
bn:00551555n	Dutch_Design_Week
bn:03512799n	Single-member_district
bn:03475462n	Pennsylvania's_congressional_districts
bn:03839799n	New_Mexico's_congressional_districts
bn:00121401n	West_Virginia's_6th_congressional_district
bn:00171552n	Alabama's_8th_congressional_district
bn:00233284n	Alabama's_9th_congressional_district
bn:00258188n	Texas's_2nd_congressional_district
bn:17312575n	administrative_territorial_entity_of_Belize
bn:00150221n	Albert_(Belize_House_constituency)
bn:02315638n	Port_Loyola
bn:17415992n	Queen's_Square_(Belize_House_constituency)
bn:17416021n	Mesopotamia_(Belize_House_constituency)
bn:17416110n	Fort_George_(Belize_House_constituency)
bn:17416129n	Belmopan_(Belize_House_constituency)
bn:00659722n	Ward_(South_Africa)
bn:00122045n	Bühlertal
bn:00146159n	Ratzeburg
bn:00150859n	Sankt_Englmar
bn:00356925n	Ronshausen
bn:00372181n	Kronberg_im_Taunus
bn:01509196n	Nürburg
bn:00019780n	climate
bn:00120886n	Lenzkirch
bn:00120925n	Dobel
bn:00122108n	Wolfegg
bn:00123002n	Höchenschwand
bn:00123016n	Todtmoos
bn:00125651n	Bischofswiesen
bn:00073037n	watering_place
bn:00009589n	beer
bn:00081173n	Wiesbaden
bn:01710290n	onsen
bn:15132102n	Greek_baths
bn:00376753n	American_Club_(Kohler,_Wisconsin)
bn:00495073n	Kežovica
bn:00522419n	Termas_de_Chillán
bn:00142740n	Oy-Mittelberg
bn:00147208n	Mölln
bn:00151063n	Bad_Grönenbach
bn:00241130n	Stützerbach
bn:00267608n	Grasellenbach
bn:00440215n	Bad_Schandau
bn:07812845n	Okukinu_Onsenkyō
bn:07860455n	Yudanaka-Shibu_Onsen
bn:05582656n	coastal_spa
bn:05586766n	location_with_peat_baths
bn:00121368n	Bad_Ditzenbach
bn:00125549n	Bad_Heilbrunn
bn:00134693n	Bad_Steben
bn:00756958n	Municipalities_of_Belgium
bn:16277510n	Municipalities_of_Switzerland
bn:03548891n	prefecture_of_the_Central_African_Republic
bn:03989641n	municipality_of_Slovakia
bn:02309441n	administrative_territorial_entity_of_Spain
bn:14897566n	chartered_community
bn:00008094n	Balearic_Islands
bn:00015162n	Canary_Islands
bn:13930292n	Federal_city
bn:03219144n	comune
bn:03884476n	Gaetano_Gandolfi
bn:14481509n	major_regional_center
bn:16014694n	independent_city_of_Germany
bn:00461207n	Endenich
bn:14839627n	Stadtwaage_(Bremen)
bn:16383066n	Glockenspiel_House
bn:16494939n	Essighaus
bn:16703452n	Haus_der_Stadtsparkasse_(Bremen)
bn:03476020n	Permanent_establishment
bn:00021649n	condition
bn:03188357n	Siège_social
bn:15322620n	branch
bn:21702589n	Zakład_Doświadczalny_Budowy_i_Montażu_Instalacji_Naukowo-Badawczych_Chemimetal_w_Pionkach
bn:21702595n	Dozachem_Pionki
bn:17318629n	large_independent_city_of_Lower_Saxony
bn:25568011n	urban_municipality_of_Germany
bn:14972277n	state_capital_in_Germany
bn:02772755n	Eisstadion_am_Pferdeturm
bn:15204120n	Hubert_Gerhard
bn:00137241n	Freiburg_im_Breisgau
bn:00006771n	Atlanta
bn:00015546n	Honolulu
bn:00015550n	Indianapolis
bn:00015597n	Oklahoma_City
bn:00015642n	Salt_Lake_City
bn:00010714n	diocese
bn:27267995n	bishop
bn:00044479n	Holy_See
bn:00856156n	Episcopium
bn:03138142n	Apostolic_see
bn:14229457n	episcopal_palace
bn:00002683n	Algiers
bn:04619773n	Ducal
bn:00051030n	Liege
bn:00054924n	Milan
bn:00136336n	Umeå
bn:00136633n	Arjeplog
bn:00225735n	Cobasna
bn:00225752n	Popencu
bn:00225811n	Ofatinți
bn:00225888n	Vărăncău
bn:00645545n	Elizavetovca
bn:00814900n	Molovata_Nouă
bn:00027966n	Dnipropetrovsk
bn:00028223n	Donetsk
bn:00049036n	Kharkov
bn:00225683n	Kropyvnytskyi
bn:00356038n	Vinnytsia
bn:00759065n	Kaliningrad
bn:00555382n	Corporate_headquarters
bn:00571700n	Führer_Headquarters
bn:17387696n	Casa_del_Fascio
bn:22635964n	Headquarters_unit
bn:00061418n	Pentagon
bn:00064000n	praetorium
bn:00013173n	United_Kingdom
bn:00059783n	outline
bn:00021375n	complex_number
bn:00031903n	European_country
bn:00076734n	nation
bn:00047917n	James
bn:00052066n	Lothian_Region
bn:01003720n	Southern_Uplands
bn:01486402n	Highland_cattle
bn:01501398n	Scottish_Socialist_Party
bn:01903001n	Rheged
bn:00004774n	Antonine_Wall
bn:00008219n	Balmoral_Castle
bn:00014702n	Caledonia
bn:00018232n	Cheviots
bn:00003956n	Andorra
bn:00007266n	Austria
bn:00008116n	Balkans
bn:00009686n	Belarus
bn:00009714n	Belgium
bn:00012283n	Bosnia_and_Herzegovina
bn:01125270n	Parish_(administrative_division)
bn:00060681n	parish
bn:00445206n	Forgan_(Fife)
bn:00445266n	Newburn,_Fife
bn:00525228n	Glasserton
bn:00725101n	Olrig
bn:00745221n	Nesting,_Shetland
bn:00766192n	Kirkmaiden
bn:00263700n	parish_of_Guernsey
bn:00844339n	parish_of_Saint_Kitts_and_Nevis
bn:01710909n	Parishes_of_Jersey
bn:01991690n	parish_of_Ecuador
bn:02366925n	civil_parish
bn:02367734n	Parroquia
bn:03151471n	Lieutenancy_area
bn:00029765n	Edinburgh
bn:00040603n	Glasgow
bn:00059535n	Orkney_Islands
bn:00059766n	Outer_Hebrides
bn:00071045n	Shetland
bn:00182497n	East_Lothian
bn:03253390n	Formartine
bn:03637704n	National_parks_of_the_United_Kingdom
bn:16326245n	local_authority
bn:02873681n	Districts_of_England
bn:00619059n	Dumfries_and_Galloway
bn:00625831n	Midlothian
bn:00626535n	Highland_(council_area)
bn:00636762n	Scottish_Borders
bn:03325398n	Unitary_authority
bn:02842899n	Registration_county
bn:00732104n	Aberdeenshire_(historic)
bn:00890224n	Lanarkshire
bn:01164113n	Kirkcudbrightshire
bn:27268521n	protected_area
bn:02501576n	protected_area_of_Wales
bn:17405250n	Marine_Conservation_Zone
bn:01521528n	Local_government_in_Wales
bn:14862852n	occupied_territory
bn:02731669n	Middle_Colonies
bn:03263214n	Southern_Colonies
bn:00013186n	Guyana
bn:00067241n	Zimbabwe
bn:00193264n	Colony_of_the_Queen_Charlotte_Islands
bn:00601125n	Falkland_Islands_Dependencies
bn:00016906n	Cayman_Islands
bn:00057490n	New_Netherland
bn:00024079n	Crown_Colony
bn:00061323n	penal_colony
bn:00064786n	proprietary_colony
bn:00950436n	Stato_da_Màr
bn:03489792n	Town_council
bn:02480975n	Gorgie-Dalry
bn:02855149n	Monmouth_Town_Council
bn:03105848n	Eriskay
bn:17694055n	Channelkirk
bn:00993481n	region_or_constituency_of_the_Scottish_Parliament
bn:01468235n	Potwalloper
bn:02885290n	District_of_burghs
bn:03084697n	constituency_of_the_Parliament_of_Northern_Ireland
bn:03383210n	National_Assembly_for_Wales_constituencies_and_electoral_regions
bn:01427157n	dependent_territory
bn:00010034n	Bermuda
bn:00013195n	British_Virgin_Islands
bn:00014917n	Gibraltar
bn:00032802n	Falkland_Islands
bn:03170972n	intentional_community
bn:01080713n	Moshav_shitufi
bn:00132449n	Kfar_Mordechai
bn:00225576n	Beit_Hanan
bn:00254055n	Naham
bn:00257772n	Ein_Ayala
bn:00305147n	Kmehin
bn:03105606n	High_Street
bn:00080906n	West_End
bn:00362687n	Yekaterinburg-City
bn:00368431n	Uptown,_Minneapolis
bn:00874554n	Old_Town
bn:00056449n	vaudeville
bn:00063586n	popular_music
bn:00075720n	synecdoche
bn:08512796n	music_style
bn:00148065n	Shinsekai
bn:00057830n	Nob_Hill
bn:02300992n	Seaside_resort
bn:01047601n	Connie's_Inn
bn:02262568n	Education_in_Harlem
bn:03658707n	Mount_Morris_Park_Historic_District
bn:00024932n	Czech_Republic
bn:15436611n	district_of_the_Czech_Republic
bn:00022052n	fundamental_law
bn:00194569n	administrative_district_of_Prague
bn:03374358n	Regions_of_the_Czech_Republic
bn:03825670n	protected_area_of_the_Czech_Republic
bn:04636891n	basic_unit_of_settlement_in_Czechia
bn:05063358n	region_of_Czechoslovakia
bn:00126873n	Port_of_Málaga
bn:00309929n	Triana,_Seville
bn:00500080n	Prado
bn:01396880n	Ataque_Seco
bn:01737965n	Isla_de_Mona_e_Islote_Monito,_Mayagüez,_Puerto_Rico
bn:02085125n	Barrio_Llenquén
bn:00315842n	Sabon_Gari
bn:03642418n	Ethnic_enclave
bn:00697866n	Jewish_ghetto_in_Europe
bn:03153966n	ghetto_in_Nazi-occupied_Europe
bn:03203638n	South_African_township
bn:13920540n	Yellow-star_house
bn:00422536n	Białystok_Ghetto
bn:00455769n	Dzyatlava_Ghetto
bn:00015983n	cardiomegaly
bn:00017582n	chamber
bn:00006970n	atrium_cordis
bn:00043399n	ventricle
bn:00079521n	valve
bn:00006962n	atrioventricular_valve
bn:00070430n	semilunar_valve
bn:00004820n	aortic_valve
bn:00065179n	pulmonary_valve
bn:01741199n	Artificial_heart_valve
bn:04084170n	semi-lunar_valve
bn:00024573n	cusp
bn:00045917n	ileocecal_valve
bn:00079523n	valvule
bn:00077084n	thrombosis
bn:00006953n	atrial_artery
bn:00050531n	left_coronary_artery
bn:00067823n	right_coronary_artery
bn:00056378n	muscle
bn:00056383n	muscular_structure
bn:00074656n	striated_muscle_tissue
bn:00434463n	esta
bn:00006959n	atrioventricular_bundle
bn:00006961n	atrioventricular_node
bn:00015950n	pacemaker
bn:00056607n	myocardium
bn:00060501n	papillary_muscle
bn:00065301n	Purkinje_network
bn:00072348n	smooth_muscle
bn:00003878n	sphincter
bn:00004519n	anterior_serratus_muscle
bn:00020717n	colonoscopy
bn:00034798n	rumen
bn:00035006n	flame_cell
bn:00049083n	kidney
bn:00006013n	hepatic_artery
bn:00010385n	biliary_ductule
bn:00043747n	hepatic_duct
bn:00043748n	hepatic_lobe
bn:00043751n	hepatic_vein
bn:01181880n	Historic_district
bn:00000515n	Abukir
bn:00003938n	Andaman_Sea
bn:00009224n	Bay_of_Bengal
bn:00009227n	Bay_of_Fundy
bn:00009228n	Bay_of_Naples
bn:00062699n	topographic_point
bn:00016237n	intersection
bn:00047062n	interchange
bn:02048301n	Junction_(traffic)
bn:00066030n	railway_junction
bn:00075790n	T-junction
bn:00010686n	birthplace
bn:00023758n	peak
bn:00030726n	end
bn:00041468n	grave
bn:00043546n	high
bn:00044009n	hiding_place
bn:00077766n	tower
bn:00062517n	pinnacle
bn:00059011n	onion_dome
bn:00381427n	Broach_spire
bn:01599792n	Crooked_spire
bn:01715302n	Crown_steeple
bn:00020092n	CN_Tower
bn:00029980n	Eiffel_Tower
bn:00073049n	Space_Needle
bn:00008498n	barbican
bn:00009288n	beacon
bn:00009764n	bell_tower
bn:27268584n	Counties_of_England
bn:00010022n	Berkshire
bn:00013168n	Bristol
bn:00026750n	Devon
bn:00029492n	East_Sussex
bn:00031639n	Essex
bn:02920398n	Preserved_counties_of_Wales
bn:01319813n	Historic_counties_of_England
bn:02163720n	Metropolitan_and_non-metropolitan_counties_of_England
bn:00022781n	Cornwall
bn:03500636n	District_of_Wales
bn:00605163n	Charlton_Riverside
bn:03800322n	Pollokshields
bn:03834245n	Biggin_Hill
bn:00071869n	situation
bn:00000504n	absurd
bn:00000650n	acceptance
bn:00008175n	ballgame
bn:00017557n	challenge
bn:00018368n	childlessness
bn:00021387n	complication
bn:00027744n	distaff
bn:00036628n	front
bn:00049167n	kingdom
bn:00049961n	lap
bn:00063343n	political_arena
bn:00064227n	preserve
bn:00015383n	canvas
bn:00071322n	showcase
bn:00021663n	conditions
bn:00021664n	conditions
bn:00047146n	International
bn:00052560n	machine
bn:00060061n	political_action_committee
